1.973387492883786010e+01,1.074307896942835896e+02,-1.826134396387277263e+02,2.262021102455027233e+01,2.048187918520752326e+00,1.285516944694350405e+00,-9.000000026861111335e-01
9.775223091436433975e+00,6.782383721037263058e+00,-6.447823126552435724e+00,3.754330163557209943e+00,1.226144915025750848e+00,-7.968784912419182853e-02,-8.999999869317200085e-01
2.510936031137023150e+01,1.502916359877658010e+02,-1.576878967222654637e+01,4.017891803645117221e+00,-3.295364151611765990e-01,-1.323163231006532214e-01,-8.733514437038589762e-01
2.686404179665704106e+01,7.377304797403235170e+01,-1.119740462792310893e+02,3.463131167957854473e+00,1.880733076290557193e-01,-1.040809715423699489e-01,-7.162140100592253589e-01
3.108986951730357262e+01,1.091810587276914930e+02,-4.917703182584304500e+01,9.645941212617731964e+00,-1.054437323914790614e+00,-3.380438551282606285e-01,-9.000000070620202131e-01
4.805355207567885145e-02,1.629613348357277687e+02,2.340519526365216052e+01,8.998106714010944529e+00,6.281139916534423939e-01,2.000000019676416496e+00,2.158786522236595395e-01
2.647743171031054388e+01,1.114341097661148297e+02,-1.439598754986851361e+02,7.592918455846010772e+00,6.487503028789247672e-01,-9.601218714126000253e-02,-5.758414897898698204e-01
1.274993689358264604e+01,-1.620325512049720373e+02,9.839827914355345229e+01,1.380071273510799656e+01,2.089520993597106191e+00,1.657258885676849980e+00,9.000000016929495805e-01
7.713633003207785777e+00,-1.562405065825079191e+02,1.247200161176965594e+01,8.148966728038232077e+00,1.929463059141672154e+00,1.999999788330201422e+00,9.000000037838979949e-01
2.751519118663207308e+00,1.268555681371812511e+02,-1.454018310629740540e+02,3.182524377188802589e+01,3.188621938993945193e-01,2.000000019178783450e+00,-9.000000030959444119e-01
4.503759039463904656e+00,-3.072163625466345138e+01,-1.955301575926922624e+02,2.847890421884357792e+01,1.107123901116882969e+00,2.000000018469500151e+00,-9.000000082075065855e-01
2.960562869552489573e+01,-1.485315836368748137e+02,-1.451775815877292075e+02,2.851765918145570922e+01,1.638250708943227885e+00,4.208275574517167938e-01,-9.000000076423350093e-01
3.142022726195418159e+01,5.723865991374879059e+00,1.662399478948545379e+02,2.397345234589362306e+01,2.906238494197700639e+00,-2.909517283112973349e-02,-3.155273649017110299e-02
1.788933576450122942e+01,1.300643644765945623e+02,-7.633713083548094858e+01,2.292792372617654451e+00,2.459435072398085786e+00,3.711071622761225597e-01,-8.999987907968544087e-01
1.829810639012524476e+01,-4.312671273536096805e+00,6.975318504401138853e+01,3.477377025308079794e+00,1.875105851575335159e+00,-7.517068801318788074e-02,-3.949544610486133700e-01
2.016510497415147896e+01,1.221208115557953988e+02,-1.220743964699247215e+02,3.460190129450367635e+00,2.420688937651319428e+00,6.169305324916670719e-01,-8.999999858272709208e-01
3.062734739791042315e+01,5.734071405542056254e+01,1.475165922489288164e+02,2.231898927407068811e+01,2.058673198468250476e+00,-4.691375748354621733e-02,-3.383263171555211946e-01
7.965331525278877223e+00,5.474019504936222802e+01,-1.782364368984524106e+02,1.039663362658848555e+01,-2.423064014890110140e+00,1.999999951927165398e+00,-8.999999685708218733e-01
