1.315673971039572052e+02,-4.516495889916433271e+01,1.074671484225059004e+01,2.519245380730733785e+00,-1.216424872745955099e+01,1.835298036800240880e+02,2.551981255131530446e+01,5.214461918552379949e-01,2.000000019976584387e+00,-9.000000097585231229e-01
-1.784155126408247725e+02,7.451506438206729399e+01,2.043145498985688135e+01,-4.493349186249742111e-01,2.397458463889918789e+01,-1.052482776100808906e+02,2.005612262096669340e+01,2.045827286829499769e+00,2.000000019980355592e+00,-9.000000097423598300e-01
-1.647775037162305125e+02,-6.456164025371026582e+01,1.710407904588584671e+01,-3.099765093809611738e+00,9.210148997131864235e+01,1.394491244785356798e+02,9.998593806810404772e+00,-1.812834012591393984e+00,2.000000019912922866e+00,9.000000099987062185e-01
3.776383685572844229e+01,-1.271178718446044371e+02,8.674595595575738116e-01,-4.028872555127587241e-01,3.099175820731807107e+01,1.382526637905434086e+02,8.964151347660976654e+00,-1.622074319048525615e+00,2.000000019983322996e+00,9.000000099813914023e-01
7.192133868089911175e+01,1.744822664320274725e+02,1.228283531129565986e+01,4.921594296507865174e-01,1.942747854916148071e+02,3.494696404745934615e+01,2.970604255201716626e+01,2.239120456187993824e+00,2.000000019947252294e+00,-9.000000099759011274e-01
-1.263531297782713949e+02,1.440963937302788622e+02,3.134517697803615732e+01,-1.417549219069764721e+00,4.831802952513504579e+01,1.937311388152834297e+02,2.953694634967045829e+01,-1.143601166941166314e+00,-1.999999996000378477e+00,9.000000099830812728e-01
-9.819054151214191961e+01,-1.847362120934866425e+02,2.594017504190744816e+01,-4.427633651530960002e-01,5.819288456301092083e+01,2.330724112516341506e+01,6.972509444548158797e+00,-6.106181835207697972e-01,2.000000019971270415e+00,9.000000099970735246e-01
9.105103615151790564e+00,1.285742567840994184e+02,1.207518106804393554e+01,1.959531624989994114e-01,4.309557008479262663e+01,-1.271603972075513269e+02,2.149013647214900402e+01,3.060800325338428607e-01,2.000000019980549215e+00,-9.000000099939443610e-01
-5.799862596116850000e+01,-1.983014533026908168e+02,2.654688434135496777e+01,2.622153960850445387e+00,-1.642719461152125859e+01,-1.640763363879219412e+02,1.295370186080031161e+01,1.573001697290674628e-01,-1.147915361585543081e+00,-4.797243957353096167e-01
1.228513553661622382e+02,6.392560878906249400e+01,2.590585580628474816e+01,-5.926140605390783911e-01,-1.941388477707876632e+02,2.019970531648772294e+01,2.648561275039721252e+01,5.886174012058349447e-01,-2.000000019855969757e+00,9.000000099984803992e-01
4.484021971587864641e+01,-6.027776366628825144e+01,1.425956775190970660e+01,1.311374920336572103e+00,4.721731863709149479e+01,4.907901507616904269e+01,1.557193811795300675e+01,1.543981158895033623e+00,1.798847451549622445e+00,4.114966349911252652e-01
-1.728587762322394212e+02,-6.408279583181567318e+01,1.469659826106973455e+01,9.803757643180226466e-01,-1.754231620579946309e+02,2.965697727450330490e+01,2.232134161597588928e+01,-7.363993247234885686e-01,9.100888177849286720e-01,4.802146005544960516e-01
1.732161180109936822e+02,1.586798095546212721e+02,1.656734363508207863e+01,7.082206390624969927e-01,-1.534592711698454366e+02,1.173784913894992314e+02,2.412583328618527645e+01,7.544079481463672465e-02,2.000000019916234439e+00,-9.000000099985508983e-01
1.818586200425156107e+02,-5.873828676836171780e+01,1.522082429803219839e+01,-3.811758567030878453e-01,-7.598311256670173464e+01,-1.401879326161949280e+01,8.437083964641640677e+00,-2.631717375986495355e+00,2.000000019980242794e+00,-9.000000099988378910e-01
3.255645734042417416e+00,1.654695138600667406e+02,2.904447121615444161e+01,7.690980751943317095e-01,-1.372058974230981789e+02,7.499149155816667189e+01,9.468549381907024554e+00,-2.069099060273681179e+00,-2.000000019852302913e+00,-9.000000099977062407e-01
-7.121631136616440472e+01,-2.405604596459033928e+01,3.002596661096248454e-01,-2.906855497246358944e-01,-9.526795542325893962e+01,-1.538446587526791234e+02,1.148686626805344702e+01,-1.988570197806140083e+00,2.000000019961997832e+00,-9.000000098645877245e-01
3.140953806142704252e+01,2.469166907416479262e+00,2.133292458318226537e+01,9.819635863231512829e-01,4.295186887916457863e+00,7.977500357286999133e+01,2.901754013329734150e+01,-8.089054137716491510e-01,-1.682855597197137065e+00,4.692793986612012747e-01
1.383591351169161499e+02,-1.462139400979125412e+02,2.328405811811381199e+01,-1.384382936699433131e+00,-1.718425514308493121e+02,-1.869032810291066937e+02,3.603425479248443253e+00,-1.491200351868615881e+00,-2.000000019891976955e+00,9.000000099977043533e-01
1.696446957198978680e+02,2.570365640419106512e+01,7.661342280365634139e+00,1.911283126305507452e-01,1.459293326804807407e+02,6.263480924842673403e+01,2.972297374505469492e+01,1.895808406110946365e+00,1.139378290347266454e+00,7.718775201494577631e-01
1.065510810956239425e+02,1.879248992129161593e+02,6.030247510660228016e+00,-2.388970340676043413e+00,-8.819370784455587398e+01,1.392241726829724939e+02,2.458257266924276863e+01,1.767886324162295963e+00,2.000000019976614585e+00,-9.000000097918930964e-01
-1.527858666328500590e+02,1.073150880752299940e+02,9.859263255541605986e+00,1.532745636744611062e+00,1.473290587296262970e+02,-7.946352536836695890e+01,1.837563431894503552e+01,-3.124802169210363356e+00,2.000000019984705002e+00,-9.000000099965956846e-01
-1.972983937401155572e+02,3.811162668349101068e+01,9.462234733001047005e+00,2.321973872429564878e+00,-2.299159851213744332e+00,-1.154280389497495065e+02,1.683032403969427904e+01,-1.449386093665930630e+00,2.000000019969804477e+00,-9.000000099974693191e-01
-5.526273194265399979e+01,5.820739396002767307e+01,6.995030188175185515e+00,-1.888503723145128044e+00,-1.743512760307245060e+02,8.208138195974476048e+01,5.100281602520659874e+00,-1.944736575348988694e-01,2.000000019919788929e+00,-9.000000099492317940e-01
-1.497451626179866935e+00,-9.888064907686361948e+01,8.366637241419358162e+00,-2.707321175492577225e+00,-1.243735631455171813e+02,-6.069022546157913212e+01,2.944853876435880125e+01,1.271667536468016557e+00,2.000000019942147045e+00,-9.000000098528653236e-01
-9.453197111273911446e+01,-4.155074987715215684e+01,1.574313766548323557e+01,2.583038278139251354e+00,2.077183767305382389e+01,-6.849834441220733083e+01,6.031435684841369493e+00,-1.371896528573300467e+00,2.000000019927933081e+00,-9.000000099962803812e-01
-1.306544579563305888e+02,7.868244007420440767e+01,1.731491653273820930e+00,1.723573325050335114e+00,-1.485881582876531581e+02,-7.125862269350284350e+01,3.742440490312123558e+00,-3.013900262652259521e+00,2.000000019902411275e+00,-9.000000099888970650e-01
