-1.774088414175241155e+02,1.851711188795641760e+02,8.011999689490576060e+00,-6.111656759734720445e-01,-5.002078480081763701e+00,1.733687704171101700e+02,2.747847627523580272e+01,-3.494308636698448822e-01,2.000000019958709352e+00,9.000000097618524597e-01
8.946829158548996475e+01,1.836546261778519806e+01,7.061063371394762811e+00,-1.725631740744776543e+00,-1.522694812228207297e+02,-1.844449254312197866e+02,1.633553510240596651e+01,1.614987532661111835e+00,2.000000019982863364e+00,-9.000000099424625422e-01
-1.687679028962445500e+02,-1.182758860223491695e+02,2.254673084863586752e+01,3.982017425596886540e-01,-1.046380261078263487e+02,-8.529432590077514931e+01,2.112257758692136989e+01,1.590321268455062054e+00,-1.524567004525061442e+00,8.231793913236700178e-01
1.784333605569128167e+01,-8.021863389212064988e+01,2.678356182133149233e+01,-8.624076473234025819e-01,-1.652908008661432859e+01,-1.167516578588632115e+01,2.652788058970024920e+01,-2.181171496262547471e+00,-2.000000019764770709e+00,9.000000099977231161e-01
5.292872267050071855e+01,6.391168757864528516e+01,5.901551845414836350e+00,-2.669704472142051976e+00,-6.458490465526938351e+01,-2.685057589681062495e+01,1.114929822456789310e+01,-2.059928062062246656e+00,2.000000019982333122e+00,8.999999971198978654e-01
1.124370127649580127e+02,-4.930202601393284567e+01,2.894062431165334459e+01,1.421669580588959647e+00,1.506270542426491374e+02,-1.409517763673337640e+02,3.105333928035079438e+01,1.838794528822040419e+00,-2.000000017990155587e+00,-9.000000099805079978e-01
1.974492097152543124e+02,1.788406957780640028e+02,1.055396582656972626e+01,-1.217482720216396253e-01,-2.923476296829622356e+01,-1.520695025448701188e+02,3.031840879162639979e+01,-1.625401399016173976e+00,2.000000019986567068e+00,-9.000000099970417722e-01
-1.306606051703513458e+02,9.460602293279782771e+01,2.438724398904959401e+01,-7.018956259282278509e-01,1.319291193369819553e+02,-9.201153959733750298e+01,2.389637268687553018e+01,-1.646436265662605924e+00,2.000000019971355680e+00,4.266367613897881217e-01
1.316218332210326025e+02,1.858088464595857658e+01,3.722730553520690933e+00,6.082288555051253987e-01,-2.996812398869565186e+00,-4.677618721722626560e+01,1.518088692599634015e+01,-2.987180071188384911e+00,2.000000019971432508e+00,-9.000000099971735557e-01
1.298722426732053350e+02,1.237742174384128475e+02,1.928057754842572535e+01,6.698660207286728507e-01,1.943842651884444876e+02,1.514530579185526449e+02,1.462348239716365939e+01,2.963394990442540511e+00,-1.090488445830010589e+00,6.579761796194013579e-01
-1.275200965949540262e+02,4.479169018166496130e+01,7.232205343123141006e+00,1.051634014072746481e+00,-4.199826783693399079e+01,1.868969573928172849e+02,1.314319403604171654e+01,-9.113633146893147519e-01,2.000000019954262243e+00,-1.139665226876251519e-01
-1.395887618257067970e+02,9.204118374240704270e+01,6.841577833133442255e+00,9.363093474981329933e-01,1.141928133818665856e+02,-1.253896156337003447e+02,2.428446373584774776e+01,-2.279931346164915773e+00,2.000000019988179556e+00,-9.000000099937850440e-01
-7.220925030085902563e+01,5.550127455451786318e+00,1.195599775457218428e+01,-1.666707341508446794e+00,6.958243666587731013e+01,-1.854458600416093361e+02,6.744895806769466873e+00,-3.087569369528148755e+00,2.000000019969497611e+00,9.000000099430223166e-01
